tuning_index,fold,epoch,val_acc,val_prec,val_recall,val_f1
6,1,1,0.4261904761904762,0.5253964032066897,0.4089940704441104,0.367644002711876
6,1,2,0.5714285714285714,0.7035814434971814,0.5722163940506714,0.5172315012696893
6,1,3,0.6309523809523809,0.6067754344183166,0.5680245466424357,0.5537215066832906
6,1,4,0.2,0.06687327195940813,0.16879597367402246,0.09579475669441068
6,1,5,0.2,0.03333333333333333,0.16666666666666666,0.05555555555555555
6,1,6,0.23095238095238096,0.038492063492063494,0.16666666666666666,0.06254029658284978
6,1,7,0.23095238095238096,0.038492063492063494,0.16666666666666666,0.06254029658284978
6,1,8,0.23095238095238096,0.038492063492063494,0.16666666666666666,0.06254029658284978
6,1,9,0.23095238095238096,0.038492063492063494,0.16666666666666666,0.06254029658284978
6,1,10,0.25476190476190474,0.1432692307692308,0.19276913682244334,0.12294045823457589
6,2,1,0.5465393794749404,0.5092091018679632,0.4608370895806268,0.44379310904214203
6,2,2,0.6085918854415274,0.5306599706519238,0.5268762635283075,0.523655849590665
6,2,3,0.6372315035799523,0.5598180573435294,0.5484799413678115,0.5432076266437087
6,2,4,0.19331742243436753,0.03221957040572792,0.16666666666666666,0.054
6,2,5,0.19331742243436753,0.03221957040572792,0.16666666666666666,0.054
6,2,6,0.19331742243436753,0.03221957040572792,0.16666666666666666,0.054
6,2,7,0.19331742243436753,0.03221957040572792,0.16666666666666666,0.054
6,2,8,0.19331742243436753,0.03221957040572792,0.16666666666666666,0.054
6,2,9,0.19331742243436753,0.03221957040572792,0.16666666666666666,0.054
6,2,10,0.19331742243436753,0.03221957040572792,0.16666666666666666,0.054
6,3,1,0.5298329355608592,0.46936675558488944,0.4475592847797169,0.39647398827029695
6,3,2,0.5775656324582339,0.6125513477546125,0.5813439584287436,0.5294790023289009
6,3,3,0.6443914081145584,0.5744146338617067,0.5673422079885316,0.5363523617289133
6,3,4,0.2315035799522673,0.038583929992044554,0.16666666666666666,0.06266149870801034
6,3,5,0.2315035799522673,0.038583929992044554,0.16666666666666666,0.06266149870801034
6,3,6,0.19331742243436753,0.03221957040572792,0.16666666666666666,0.054
6,3,7,0.2315035799522673,0.038583929992044554,0.16666666666666666,0.06266149870801034
6,3,8,0.2315035799522673,0.038583929992044554,0.16666666666666666,0.06266149870801034
6,3,9,0.2315035799522673,0.038583929992044554,0.16666666666666666,0.06266149870801034
6,3,10,0.2315035799522673,0.038583929992044554,0.16666666666666666,0.06266149870801034
6,4,1,0.47255369928400953,0.4869521659776109,0.4229091189377418,0.406405315885285
6,4,2,0.5871121718377088,0.5399188108469357,0.5104332353439371,0.512291299245966
6,4,3,0.6443914081145584,0.6075230553327988,0.5481196692970011,0.5307672374661476
6,4,4,0.1957040572792363,0.03261734287987272,0.16666666666666666,0.054557551563539586
6,4,5,0.1957040572792363,0.03261734287987272,0.16666666666666666,0.054557551563539586
6,4,6,0.1957040572792363,0.03261734287987272,0.16666666666666666,0.054557551563539586
6,4,7,0.1957040572792363,0.03261734287987272,0.16666666666666666,0.054557551563539586
6,4,8,0.23389021479713604,0.03898170246618934,0.16666666666666666,0.06318504190844616
6,4,9,0.23389021479713604,0.03898170246618934,0.16666666666666666,0.06318504190844616
6,4,10,0.23389021479713604,0.03898170246618934,0.16666666666666666,0.06318504190844616
6,5,1,0.5202863961813843,0.4835341242034954,0.43152249950989446,0.36771593017701365
6,5,2,0.5632458233890215,0.5279722951558792,0.4977256628367363,0.468707460734008
6,5,3,0.5871121718377088,0.6776723820841467,0.5201390443762343,0.5140856025435023
6,5,4,0.2315035799522673,0.038583929992044554,0.16666666666666666,0.06266149870801034
6,5,5,0.2315035799522673,0.03867623604465709,0.16666666666666666,0.0627831715210356
6,5,6,0.2315035799522673,0.038583929992044554,0.16666666666666666,0.06266149870801034
6,5,7,0.2315035799522673,0.03867623604465709,0.16666666666666666,0.0627831715210356
6,5,8,0.2744630071599045,0.09064814814814814,0.22408984511180838,0.12846433439345753
6,5,9,0.2935560859188544,0.14652912892291303,0.23866886512561095,0.1645123915007266
6,5,10,0.2935560859188544,0.20022913956737487,0.23459380308408964,0.17930467322653124
